RA;FASE;TURMA;NOME;ANO_NASC;IDADE_22;GENERO;ANO_INGRESSO;INSTITUICAO_DE_ENSINO;PEDRA_20;PEDRA_21;PEDRA_22;INDE_22;CG;CF;CT;NO_AV;AVALIADOR1;REC_AV1;AVALIADOR2;REC_AV2;AVALIADOR3;REC_AV3;AVALIADOR4;REC_AV4;IAA;IEG;IPS;REC_PSICOLOGIA;IDA;MATEM;PORTUG;INGLES;INDICADO;ATINGIU_PV;IPV;IAN;FASE_IDEAL;DEFAS;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;ANO;INDE_2023;PEDRA_2023;NOME_ANONIMIZADO;DATA_DE_NASC;IDADE;IPP;MAT;POR;ING;DEFASAGEM;INDE_2024;PEDRA_2024;PEDRA_23;INDE_23;AVALIADOR5;AVALIADOR6;ESCOLA;ATIVO_INATIVO;ATIVO_INATIVO1;INDE;RISCO_DEFASAGEM;FAIXA_INDE;FAIXA_IAA;FAIXA_IEG;FAIXA_IPS;FAIXA_IPP;FAIXA_IDA;FAIXA_IPV;FAIXA_IAN;FAIXA_DEFASAGEM;DIF_AUTOAVALIACAO_DESEMPENHO;DIF_ENGAJAMENTO_DESEMPENHO;DIF_PSICOPEDAGOGICO_NIVEL;MEDIA_INDICADORES_SEM_IAN;QTD_INDICADORES_ABAIXO_5;QTD_INDICADORES_ABAIXO_7;INSTITUICAO_ENSINO;PROB_RISCO_DEFASAGEM;GRUPO_MULTI;CLASSIFICACAO_MODELO;PEDRA_ANALISE
RA-387;3G;3G;;;;Masculino;2021;Pública;Ágata;Ágata;Ágata;6,322553780885782;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;7,5;7,166666666666667;7,51;;4,333333333333333;;;;;;5,9975;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-387;2009-07-20 00:00:00;15;6,25;5,0;4,0;4,0;-1,0;6.125500000000001;Agata;Quartzo;4,794333333;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,322553780885782;1;Médio;Bom;Bom;Bom;Médio;Baixo;Médio;Médio;Defasado;3,166666666666667;2,833333333333334;1,25;6,459583333333335;1;3;EE Leonice de Aquino Oliveira;0,7290805023193299;Psico abaixo de 7;1;nan
RA-376;3G;3G;;;;Feminino;2021;Pública;Ametista;Ágata;Ágata;6,9573737948717955;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;10,002;8,287284610666667;2,51;;2,8333333333333335;;;;;;6,325;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-376;2010-01-08 00:00:00;14;6,5625;2,0;5,0;1,5;-1,0;5.896573588800001;Quartzo;Ametista;7,1392;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,9573737948717955;1;Médio;Excelente;Bom;Baixo;Médio;Baixo;Médio;Médio;Defasado;7,168666666666667;5,453951277333333;1,5625;6,0866863239999995;2;4;EE Leonice de Aquino Oliveira;0,6248181833470008;Psico abaixo de 7;1;nan
RA-1534;3I;3I;;;;Feminino;2024;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;Avaliador-17;;7,917;9,666666666666666;8,135;;1,1666666666666667;;;;;;8,0825;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1534;2010-12-28 00:00:00;13;8,0;2,0;1,5;0,0;0,0;7.188366666666667;Ametista;;;;;EE Paschoal Carlos Magno;Cursando;Cursando;7,188366666666667;0;Bom;Bom;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;6,750333333333333;8,5;-2,0;7,161305555555555;1;1;EE Paschoal Carlos Magno;0,5845884284411392;Misto;1;nan
RA-1160;3I;3I;;;;Masculino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;Avaliador-17;;8,751;8,201288245;7,51;;3,1666666666666665;;;;;;6,2475;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1160;2010-04-01 00:00:00;14;6,25;5,5;2,0;2,0;-1,0;6.274190982333334;Agata;Agata;6,636166667;;;EE Joaquim Mendes Feliz;Cursando;Cursando;6,274190982333334;1;Médio;Excelente;Bom;Bom;Médio;Baixo;Médio;Médio;Defasado;5,584333333333333;5,034621578333335;1,25;6,687742485277777;1;3;EE Joaquim Mendes Feliz;0,7290805023193299;Psico abaixo de 7;1;nan
RA-1112;3I;3I;;;;Masculino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;Avaliador-17;;9,585;9,02791197;8,135;;4,0;;;;;;4,705;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1112;2011-06-28 00:00:00;13;5,375;4,0;4,0;4,0;0,0;6.8560823939999995;Agata;Ametista;7,088866667;;;EE Joaquim Mendes Feliz;Cursando;Cursando;6,8560823939999995;0;Médio;Excelente;Excelente;Bom;Médio;Baixo;Baixo;Excelente;Adequado;5,585000000000001;5,02791197;-4,625;6,8046519949999995;2;3;EE Joaquim Mendes Feliz;0,704306586575749;Psico abaixo de 7;1;nan
RA-583;3I;3I;;;;Feminino;2021;Pública;Ametista;Ametista;Ametista;7,455557555555556;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;Avaliador-17;;7,917;8,904455179666668;8,135;;5,0;;;;;;6,87;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-583;2010-10-12 00:00:00;14;6,875;6,5;4,5;4,0;0,0;7.447591035933334;Ametista;Ametista;7,838866667;;;EE Joaquim Mendes Feliz;Cursando;Cursando;7,455557555555556;0;Bom;Bom;Excelente;Bom;Médio;Médio;Médio;Excelente;Adequado;2,917;3,9044551796666678;-3,125;7,283575863277778;0;3;EE Joaquim Mendes Feliz;0,17889515015062246;Psico abaixo de 7;0;nan
RA-469;3K;3K;;;;Feminino;2022;Pública;;;Ametista;7,624482920314255;;;;3,0;Avaliador-21;;Avaliador-7;;Avaliador-10;;;;9,168;9,498366013;7,51;;5,0;;;;;;6,94;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-469;2011-10-07 00:00:00;13;7,291666667;6,0;4,0;5,0;0,0;7.684639869300001;Ametista;Ametista;7,482533333;;;EE Maria André Schunck Dona;Cursando;Cursando;7,624482920314255;0;Bom;Excelente;Excelente;Bom;Bom;Médio;Médio;Excelente;Adequado;4,167999999999999;4,498366013;-2,7083333329999997;7,568005446666667;0;2;EE Maria André Schunck Dona;0,4860795554447717;Misto;0;nan
RA-1122;3K;3K;;;;Masculino;2023;Pública;;;;;;;;3,0;Avaliador-21;;Avaliador-7;;Avaliador-10;;;;8,751;9,861111111;7,51;;5,333333333333333;;;;;;7,22;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1122;2012-09-30 00:00:00;12;7,083333333;5,0;4,5;6,5;1,0;7.817322222166666;Ametista;Ametista;7,3715;;;EE Maria André Schunck Dona;Cursando;Cursando;7,817322222166666;0;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Excelente;Adiantado;3,4176666666666664;4,527777777666667;-2,9166666670000003;7,626462962888888;0;1;EE Maria André Schunck Dona;0,4198465032099366;Misto;0;nan
RA-1117;3K;3K;;;;Feminino;2023;Pública;;;;;;;;3,0;Avaliador-21;;Avaliador-7;;Avaliador-10;;;;8,751;8,314814814666667;7,51;;5,666666666666667;;;;;;6,833333333;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1117;2012-10-04 00:00:00;12;8,125;5,0;5,0;7,0;1,0;7.601562962866668;Ametista;Topázio;8,382366667;;;EE Maria André Schunck Dona;Cursando;Cursando;7,601562962866668;0;Bom;Excelente;Bom;Bom;Bom;Médio;Médio;Excelente;Adiantado;3,0843333333333325;2,6481481479999998;-1,875;7,533469135722221;0;2;EE Maria André Schunck Dona;0,14448152679733517;Misto;0;nan
RA-618;3K;3K;;;;Masculino;2021;Pública;Ametista;Ametista;Ametista;7,180380522045855;;;;3,0;Avaliador-21;;Avaliador-7;;Avaliador-10;;;;10,002;8,324074074;6,88;;4,166666666666667;;;;;;6,826666667;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-618;2009-02-06 00:00:00;15;6,666666667;5,0;4,5;3,0;-2,0;6.718348148233334;Agata;Agata;6,4745;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;7,180380522045855;1;Bom;Excelente;Bom;Médio;Médio;Baixo;Médio;Médio;Defasado;5,835333333333334;4,157407407333333;1,6666666670000003;7,144345679111111;1;4;EE Donizetti Aparecido Leite Professor;0,6248181833470008;Psico abaixo de 7;1;nan
RA-464;3L;3L;;;;Feminino;2022;Pública;;;Ágata;6,745479946323136;;;;4,0;Avaliador-20;;Avaliador-21;;Avaliador-26;;Avaliador-10;;9,168;7,851461988333334;8,76;;4,333333333333333;;;;;;7,1175;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-464;2009-09-12 00:00:00;15;7,1875;3,0;3,5;6,5;-1,0;6.872009064333334;Agata;Agata;6,081675;;;EE Maria André Schunck Dona;Cursando;Cursando;6,745479946323136;1;Médio;Excelente;Bom;Excelente;Bom;Baixo;Bom;Médio;Defasado;4,834666666666666;3,518128655000001;2,1875;7,402965886944444;1;1;EE Maria André Schunck Dona;0,7366660497121887;Misto;1;nan
RA-466;3L;3L;;;;Masculino;2022;Pública;;;Ágata;6,825507272727274;;;;4,0;Avaliador-20;;Avaliador-21;;Avaliador-26;;Avaliador-10;;8,751;7,223245614;8,76;;4,0;;;;;;7,665;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-466;2009-10-22 00:00:00;15;7,5;3,0;6,5;2,5;-1,0;6.778749122800001;Agata;Agata;6,595533333;;;EE Maria André Schunck Dona;Cursando;Cursando;6,825507272727274;1;Médio;Excelente;Bom;Excelente;Bom;Baixo;Bom;Médio;Defasado;4,7509999999999994;3,2232456139999996;2,5;7,316540935666667;1;1;EE Maria André Schunck Dona;0,7245407810757991;Misto;1;nan
RA-631;3L;3L;;;;Masculino;2022;Pública;;;Ágata;6,927631024851692;;;;4,0;Avaliador-20;;Avaliador-21;;Avaliador-26;;Avaliador-10;;8,334;7,2122004356666665;8,75;;4,166666666666667;;;;;;6,245;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-631;2010-08-28 00:00:00;14;5,625;7,0;3,5;2,0;0,0;6.795673420466667;Agata;Quartzo;5,954666667;;;EE Maria André Schunck Dona;Cursando;Cursando;6,927631024851692;0;Médio;Bom;Bom;Excelente;Médio;Baixo;Médio;Excelente;Adequado;4,167333333333333;3,0455337689999995;-4,375;6,722144517055555;1;3;EE Maria André Schunck Dona;0,25137665623881394;Psico abaixo de 7;0;nan
RA-658;3M;3M;;;;Feminino;2022;Pública;;;Ametista;7,406743477025898;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;8,751;10,0;8,135;;3,6666666666666665;;;;;;6,738;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-658;2012-10-27 00:00:00;12;7,375;5,5;2,5;3,0;1,0;7.507033333333333;Ametista;Topázio;8,438533333;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,406743477025898;0;Bom;Excelente;Excelente;Bom;Bom;Baixo;Médio;Excelente;Adiantado;5,084333333333333;6,333333333333334;-2,625;7,444277777777777;1;2;EM Cecilia Cristina de Oliveira Rodrigues;0,6248181833470008;Misto;1;nan
RA-1114;3M;3M;;;;Feminino;2023;Pública;;;;;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;8,751;9,533333333333333;2,51;;5,0;;;;;;7,836;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1114;2011-11-14 00:00:00;12;8,375;5,0;3,0;7,0;0,0;7.437466666666667;Ametista;Ametista;7,5667;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,437466666666667;0;Bom;Excelente;Excelente;Baixo;Bom;Médio;Bom;Excelente;Adequado;3,7509999999999994;4,533333333333333;-1,625;7,0008888888888885;1;2;EM Cecilia Cristina de Oliveira Rodrigues;0,665421263465959;Psico abaixo de 7;1;nan
RA-662;3M;3M;;;;Feminino;2022;Pública;;;Ametista;7,044440865959365;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;7,917;7,6107226106666666;7,51;;4,166666666666667;;;;;;7,234;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-662;2011-09-30 00:00:00;13;7,625;4,5;5,0;3,0;0,0;7.1074778554666675;Ametista;Agata;6,733566667;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,044440865959365;0;Bom;Bom;Bom;Bom;Bom;Baixo;Bom;Excelente;Adequado;3,750333333333333;3,4440559439999996;-2,375;7,010564879555556;1;1;EM Cecilia Cristina de Oliveira Rodrigues;0,5845884284411392;Misto;1;nan
RA-760;3M;3M;;;;Masculino;2021;Pública;;Ametista;Topázio;8,172164185520362;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;9,168;7,090909091;7,51;;5,0;;;;;;6,158;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-760;2011-01-11 00:00:00;13;6,25;2,5;3,5;9,0;0,0;6.942581818200001;Agata;Agata;6,548333333;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;8,172164185520362;0;Bom;Excelente;Bom;Bom;Médio;Médio;Médio;Excelente;Adequado;4,167999999999999;2,0909090910000003;-3,75;6,862818181833333;0;3;EM Cecilia Cristina de Oliveira Rodrigues;0,2651546529095351;Psico abaixo de 7;0;nan
RA-1119;3M;3M;;;;Feminino;2023;Pública;;;;;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;9,585;8,716666666666667;7,51;;5,666666666666667;;;;;;7,698;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1119;2010-04-29 00:00:00;14;7,625;6,0;3,5;7,5;-1,0;7.388266666666667;Ametista;Ametista;7,192;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,388266666666667;1;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Médio;Defasado;3,918333333333334;3,05;2,625;7,800222222222222;0;1;EM Cecilia Cristina de Oliveira Rodrigues;0,5845884284411392;Misto;1;nan
RA-667;3M;3M;;;;Masculino;2021;Pública;;Ametista;Quartzo;5,84372876673568;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;9,168;7,038986354666666;7,51;;4,666666666666667;;;;;;6,966;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-667;2011-04-22 00:00:00;13;7,75;5,5;4,5;4,0;0,0;7.177130604266668;Ametista;Agata;6,774866667;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;5,84372876673568;0;Médio;Excelente;Bom;Bom;Bom;Baixo;Médio;Excelente;Adequado;4,501333333333332;2,3723196879999993;-2,25;7,1832755035555556;1;2;EM Cecilia Cristina de Oliveira Rodrigues;0,6248181833470008;Misto;1;nan
RA-1543;3M;3M;;;;Masculino;2024;Pública;;;;;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;7,5;8,076923077;7,51;;5,0;;;;;;7,066;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1543;2010-02-08 00:00:00;14;7,25;6,0;4,0;;-1,0;6.754584615400001;Agata;;;Avaliador-10;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;6,754584615400001;1;Médio;Bom;Bom;Bom;Bom;Médio;Bom;Médio;Defasado;2,5;3,076923077;2,25;7,067153846166668;0;1;EE Donizetti Aparecido Leite Professor;0,6269458113166816;Misto;1;nan
RA-1118;3M;3M;;;;Feminino;2023;Pública;;;;;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;7,084;7,846439628666666;9,38;;3,8333333333333335;;;;;;6,866;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1118;2010-11-04 00:00:00;14;6,75;3,0;4,5;4,0;0,0;7.0305545924;Ametista;Ametista;7,163833333;Avaliador-10;;EM Alfredo Schunk;Cursando;Cursando;7,0305545924;0;Bom;Bom;Bom;Excelente;Médio;Baixo;Médio;Excelente;Adequado;3,250666666666666;4,013106295333333;-3,25;6,959962160333333;1;3;EM Alfredo Schunk;0,6248181833470008;Psico abaixo de 7;1;nan
RA-1544;3M;3M;;;;Feminino;2024;Pública;;;;;;;;5,0;Avaliador-20;;Avaliador-21;;Avaliador-17;;Avaliador-26;;8,334;8,674509804;6,885;;5,833333333333333;;;;;;6,598;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1544;2010-04-26 00:00:00;14;6,625;5,5;5,5;6,5;-1,0;6.905568627466667;Agata;;;Avaliador-10;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;6,905568627466667;1;Médio;Bom;Excelente;Médio;Médio;Médio;Médio;Médio;Defasado;2,5006666666666666;2,8411764706666665;1,625;7,158307189555555;0;4;EM Cecilia Cristina de Oliveira Rodrigues;0,6248181833470008;Psico abaixo de 7;1;nan
RA-1127;3N;3N;;;;Feminino;2023;Pública;;;;;;;;2,0;Avaliador-21;;Avaliador-23;;;;;;9,168;10,0;7,51;;5,833333333333333;;;;;;7,67;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1127;2012-03-07 00:00:00;12;8,125;8,5;4,5;4,5;0,0;8.180966666666668;Topázio;Topázio;8,3167;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;8,180966666666668;0;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Excelente;Adequado;3,3346666666666662;4,166666666666667;-1,875;8,051055555555555;0;1;EE Donizetti Aparecido Leite Professor;0,12488437773049776;Misto;0;nan
RA-1168;3N;3N;;;;Feminino;2023;Pública;;;;;;;;2,0;Avaliador-21;;Avaliador-23;;;;;;9,585;7,682352941333334;7,51;;5,666666666666667;;;;;;6,33;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1168;2010-03-26 00:00:00;14;7,1875;8,5;3,5;5,0;-1,0;6.864053921600001;Agata;Quartzo;5,886625;;;EE Paschoal Carlos Magno;Cursando;Cursando;6,864053921600001;1;Médio;Excelente;Bom;Bom;Bom;Médio;Médio;Médio;Defasado;3,918333333333334;2,015686274666667;2,1875;7,326919934666666;0;2;EE Paschoal Carlos Magno;0,7672105590210442;Misto;1;nan
RA-433;3N;3N;;;;Masculino;2022;Pública;;;Quartzo;5,557438118548119;;;;2,0;Avaliador-21;;Avaliador-23;;;;;;7,918;8,380952381;8,13;;4,833333333333333;;;;;;6,415;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-433;2010-10-10 00:00:00;14;6,875;6,5;4,0;4,0;0,0;7.218157142866668;Ametista;Agata;6,5982;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;5,557438118548119;0;Médio;Bom;Bom;Bom;Médio;Baixo;Médio;Excelente;Adequado;3,084666666666667;3,547619047666667;-3,125;7,092047619055556;1;3;EE Donizetti Aparecido Leite Professor;0,16367557575931715;Psico abaixo de 7;0;nan
RA-1549;3N;3N;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-21;;Avaliador-23;;;;;;9,585;7,441394335666668;7,51;;4,166666666666667;;;;;;6,325;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-1549;2009-01-31 00:00:00;15;7,1875;5,5;3,0;4,0;-2,0;6.514862200466668;Agata;;;;;EE Maria André Schunck Dona;Cursando;Cursando;6,514862200466668;1;Médio;Excelente;Bom;Bom;Bom;Baixo;Médio;Médio;Defasado;5,418333333333334;3,2747276690000007;2,1875;7,035926833722223;1;2;EE Maria André Schunck Dona;0,7672105590210442;Misto;1;nan
RA-632;3P;3P;;;;Feminino;2022;Pública;;;Ágata;6,995504201058202;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-5;;Avaliador-26;;7,917;8,999164578333334;6,875;;4,166666666666667;;;;;;7,875;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-632;2012-04-21 00:00:00;12;8,28125;0,0;6,0;6,5;0,0;7.515491249000001;Ametista;Ametista;7,8768;;;EE Maria André Schunck Dona;Cursando;Cursando;6,995504201058202;0;Médio;Bom;Excelente;Médio;Bom;Baixo;Bom;Excelente;Adequado;3,750333333333333;4,832497911666667;-1,71875;7,352346874166667;1;2;EE Maria André Schunck Dona;0,33917462317075914;Psico abaixo de 7;0;nan
RA-1137;3P;3P;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-5;;Avaliador-26;;8,334;7,588638262333333;8,13;;3,5;;;;;;7,4575;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1137;2013-02-27 00:00:00;11;8,28125;1,0;4,5;5,0;1,0;7.1837526524666675;Ametista;Topázio;8,743366667;;;EE Maria André Schunck Dona;Cursando;Cursando;7,1837526524666675;0;Bom;Bom;Bom;Bom;Bom;Baixo;Bom;Excelente;Adiantado;4,834;4,088638262333333;-1,71875;7,215231377055555;1;1;EE Maria André Schunck Dona;0,36544600085363793;Misto;0;nan
RA-445;3P;3P;;;;Masculino;2022;Pública;;;Ágata;6,923613111111111;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-5;;Avaliador-26;;7,917;8,715873016;7,51;;4,0;;;;;;7,3725;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-445;2010-07-30 00:00:00;14;7,8125;3,0;6,0;3,0;0,0;7.3416246032;Ametista;Ametista;7,9087;;;EE Maria André Schunck Dona;Cursando;Cursando;6,923613111111111;0;Médio;Bom;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;3,917;4,715873016;-2,1875;7,221312169333333;1;1;EE Maria André Schunck Dona;0,2053783030507725;Misto;0;nan
RA-1552;3P;3P;;;;Masculino;2024;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-5;;Avaliador-26;;9,585;9,743589743666666;7,51;;3,1666666666666665;;;;;;7,165;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1552;2011-02-23 00:00:00;13;7,1875;1,0;4,5;4,0;0,0;7.443301282066667;Ametista;;;;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,443301282066667;0;Bom;Excelente;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;6,418333333333335;6,576923077;-2,8125;7,392959401722222;1;1;EM Cecilia Cristina de Oliveira Rodrigues;0,2007097018287603;Misto;0;nan
RA-642;3P;3P;;;;Feminino;2021;Pública;;Topázio;Ametista;7,750398603174604;;;;4,0;Avaliador-21;;Avaliador-23;;Avaliador-5;;Avaliador-26;;9,585;9,149206349333333;3,76;;4,0;;;;;;6,9975;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-642;2012-01-02 00:00:00;12;7,1875;2,0;5,0;5,0;0,0;7.082591269866667;Ametista;Topázio;8,416866667;;;EE Maria André Schunck Dona;Cursando;Cursando;7,750398603174604;0;Bom;Excelente;Excelente;Baixo;Bom;Baixo;Médio;Excelente;Adequado;5,585000000000001;5,149206349333333;-2,8125;6,779867724888889;2;3;EE Maria André Schunck Dona;0,2730243348090655;Psico abaixo de 7;0;nan
RA-1553;3R;3R;;;;Masculino;2024;Pública;;;;;;;;3,0;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,334;9,003921568666668;7,51;;4,333333333333333;;;;;;7,78;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1553;2011-05-16 00:00:00;13;8,333333333;6,0;5,0;2,0;0,0;7.641184313700001;Ametista;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;7,641184313700001;0;Bom;Bom;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;4,000666666666667;4,670588235333335;-1,6666666669999994;7,549098039166666;1;1;EE Donizetti Aparecido Leite Professor;0,24169917501346908;Misto;0;nan
RA-1554;3R;3R;;;;Masculino;2024;Pública;;;;;;;;3,0;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;6,666;9,629629629666667;8,76;;4,0;;;;;;7,22;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-1554;2009-03-14 00:00:00;15;7,291666667;3,0;;5,0;-2,0;6.941692592633334;Agata;;;;;EE Maria André Schunck Dona;Cursando;Cursando;6,941692592633334;1;Médio;Médio;Excelente;Excelente;Bom;Baixo;Bom;Médio;Defasado;2,6660000000000004;5,629629629666667;2,2916666670000003;7,261216049444445;1;2;EE Maria André Schunck Dona;0,733612787667661;Misto;1;nan
RA-653;3R;3R;;;;Feminino;2022;Pública;;;Topázio;8,100927925925927;;;;3,0;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,751;9,537254901999999;8,76;;5,166666666666667;;;;;;7,89;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-653;2011-03-29 00:00:00;13;8,333333333;6,5;4,5;4,5;0,0;8.103217647033333;Topázio;Ametista;7,385666667;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;8,100927925925927;0;Bom;Excelente;Excelente;Excelente;Bom;Médio;Bom;Excelente;Adequado;3,5843333333333325;4,370588235333332;-1,6666666669999994;8,07304248361111;0;1;EE Donizetti Aparecido Leite Professor;0,24169917501346908;Misto;0;nan
RA-1555;3R;3R;;;;Masculino;2024;Pública;;;;;;;;3,0;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,334;10,0;6,255;;3,0;;;;;;8,056666667;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1555;2011-01-13 00:00:00;13;8,125;9,0;0,0;0,0;0,0;7.4827333334;Ametista;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;7,4827333334;0;Bom;Bom;Excelente;Médio;Bom;Baixo;Bom;Excelente;Adequado;5,334;7,0;-1,875;7,295111111166666;1;2;EE Donizetti Aparecido Leite Professor;0,19343922335459512;Psico abaixo de 7;0;nan
RA-461;3R;3R;;;;Feminino;2021;Pública;Ametista;Ametista;Quartzo;5,451260674038036;;;;3,0;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,751;9,182446312;7,51;;4,5;;;;;;7,056666667;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-461;2010-12-30 00:00:00;13;7,708333333;3,0;4,5;6,0;0,0;7.5447559291;Ametista;Ametista;7,2379;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;5,451260674038036;0;Médio;Excelente;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;4,2509999999999994;4,682446312;-2,2916666670000003;7,451407718666666;1;1;EE Donizetti Aparecido Leite Professor;0,36367104892880214;Misto;0;nan
RA-623;3U;3U;;;;Masculino;2022;Pública;;;Ametista;7,523833791887125;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;8,334;7,3999999999999995;6,885;;4,0;;;;;;7,05;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-623;2009-09-25 00:00:00;15;6,458333333;3,5;2,5;6,0;-1,0;6.357733333300001;Agata;Ametista;7,8307;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;7,523833791887125;1;Bom;Bom;Bom;Médio;Médio;Baixo;Bom;Médio;Defasado;4,334;3,3999999999999995;1,4583333329999997;6,687888888833332;1;3;EE Donizetti Aparecido Leite Professor;0,704306586575749;Psico abaixo de 7;1;nan
