ANO;RA;NOME;FASE;TURMA;GENERO;IDA;IEG;IPS;IPP;IAA;IPV;PROB_RISCO_DEFASAGEM;CLASSIFICACAO_RISCO_MODELO;RISCO_DEFASAGEM;IAN;DEFASAGEM
2024;RA-1478;;2K;2K;Masculino;4,25;6,666666667;6,255;6,875;8,002;7,1225;0,17354723886842205;Baixo;0;10,0;0,0
2024;RA-179;;4A;4A;Masculino;8,166666666666666;9,407894737;9,38;8,75;9,168;8,44;0,1735355396007662;Baixo;0;10,0;1,0
2023;RA-835;;ALFA;ALFA V - G0/G1;Masculino;8,7;8,5;7,52;6,875;8,0;7,835;0,17341851976744688;Baixo;0;10,0;0,0
2024;RA-1165;;3L;3L;Feminino;8,0;6,829721362333333;8,135;6,875;8,751;7,83;0,17299240531587134;Baixo;0;10,0;0,0
2023;RA-1215;;FASE 6;6A;Feminino;4,1;5,6;5,0;7,5;7,1;7,1725;0,17244665865706535;Baixo;0;10,0;0,0
2023;RA-1200;;FASE 5;5C;Feminino;4,0;6,4;5,0;7,5;0,0;6,8725;0,17244665865706535;Baixo;0;10,0;0,0
2024;RA-1516;;3A;3A;Feminino;4,666666666666667;5,404288499000001;9,38;7,96875;9,585;7,5475;0,16891496722990265;Baixo;0;10,0;3,0
2024;RA-1133;;3U;3U;Feminino;4,5;9,841269841333334;8,75;8,125;9,168;8,83;0,16850952903717858;Baixo;0;10,0;1,0
2024;RA-777;;2N;2N;Feminino;4,5;8,7757437075;7,51;8,125;8,002;7,723333333;0,16850952903717858;Baixo;0;10,0;0,0
2023;RA-1018;;FASE 1;1A;Masculino;6,3;8,5;5,02;7,5;0,0;8,06;0,16732434857443906;Baixo;0;10,0;0,0
2023;RA-696;;FASE 1;1A;Feminino;6,7;9,4;5,02;7,5;0,0;8,503333333;0,16732434857443906;Baixo;0;10,0;0,0
2023;RA-321;;FASE 4;4N;Feminino;6,2;9,4;2,52;8,125;8,3;8,42;0,16684445232071235;Baixo;0;10,0;1,0
2023;RA-52;;FASE 5;5B;Masculino;6,4;9,8;2,52;8,125;10,0;8,2975;0,16684445232071235;Baixo;0;10,0;1,0
2024;RA-1499;;2N;2N;Feminino;6,5;9,25;6,885;8,125;8,418;7,11;0,16684445232071235;Baixo;0;10,0;0,0
2024;RA-638;;2P;2P;Feminino;5,0;5,7272727275;7,51;8,125;8,502;5,936666667;0,16684445232071235;Baixo;0;10,0;0,0
2023;RA-1111;;FASE 2;2I;Feminino;5,4;8,9;2,52;8,125;0,0;8,173333333;0,16684445232071235;Baixo;0;10,0;0,0
2023;RA-193;;FASE 4;4A;Masculino;6,5;9,4;2,52;8,125;8,3;8,17;0,16684445232071235;Baixo;0;10,0;1,0
2023;RA-1139;;FASE 2;2R;Masculino;5,3;9,1;5,64;8,125;8,5;7,79;0,16684445232071235;Baixo;0;10,0;0,0
2024;RA-516;;3C;3C;Masculino;8,833333333333334;10,0;2,51;8,541666667;10,002;7,56;0,16474579517204818;Baixo;0;10,0;1,0
2024;RA-1311;;ALFA;ALFA H - G0/G1;Masculino;0,0;9,166666667;2,51;7,5;9,002;8,386666667;0,16452793884852834;Baixo;0;10,0;0,0
2024;RA-1130;;3N;3N;Masculino;4,333333333333333;6,278431372666667;8,13;6,875;8,751;5,33;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-1129;;3N;3N;Masculino;6,833333333333333;7,137254902;8,13;6,875;9,168;5,745;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-433;;3N;3N;Masculino;4,833333333333333;8,380952381;8,13;6,875;7,918;6,415;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-633;;3P;3P;Feminino;3,3333333333333335;4,707017544;2,51;6,875;4,584;6,1175;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-1628;;6A;6A;Feminino;5,833333333333333;8,509823509666667;7,51;6,875;8,334;6,798;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-610;;3K;3K;Feminino;6,333333333333333;9,694444444333334;3,76;6,875;9,585;8,336666667;0,16367557575931715;Baixo;0;10,0;1,0
2024;RA-603;;3U;3U;Masculino;4,666666666666667;7,155555555666666;6,885;6,875;9,585;6,216666667;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-423;;3L;3L;Feminino;4,333333333333333;6,501135191;8,13;6,875;5,833;6,8275;0,16367557575931715;Baixo;0;10,0;0,0
2024;RA-1162;;4M;4M;Feminino;5,666666666666667;9,135672514666666;6,26;6,875;7,917;7,0375;0,16367557575931715;Baixo;0;10,0;0,0
2023;RA-353;;FASE 3;3D;Feminino;8,4;9,9;2,52;7,8125;8,8;8,67;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-576;;2H;2H;Feminino;9,25;10,0;7,51;7,8125;8,502;8,4975;0,16347500646882726;Baixo;0;10,0;0,0
2023;RA-425;;FASE 3;3L;Masculino;7,5;9,9;2,52;7,8125;9,2;8,3775;0,16347500646882726;Baixo;0;10,0;0,0
2023;RA-428;;FASE 3;3N;Masculino;7,2;9,5;2,52;7,8125;8,3;8,0425;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-1030;;2D;2D;Masculino;8,0;8,28320802;4,385;7,8125;7,418;7,61;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-1019;;1A;1A;Feminino;8,75;9,3073593075;6,26;7,8125;9,502;8,616666667;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-922;;1C;1C;Feminino;7,75;9,5227272725;7,51;7,8125;9,002;8,17;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-1395;;1A;1A;Feminino;7,75;10,0;7,51;7,8125;9,502;7,836666667;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-693;;1C;1C;Feminino;8,0;9,5227272725;9,38;7,8125;10,002;8,42;0,16347500646882726;Baixo;0;10,0;0,0
2023;RA-421;;FASE 3;3L;Masculino;7,3;9,9;2,52;7,8125;9,2;8,17;0,16347500646882726;Baixo;0;10,0;0,0
2023;RA-339;;FASE 3;3D;Feminino;7,1;8,9;7,52;7,8125;0,0;8,255;0,16347500646882726;Baixo;0;10,0;0,0
2024;RA-1356;;ALFA;ALFA Q - G2/G3;Feminino;5,5;9,4444444445;7,51;8,125;9,002;7,085;0,16144911301331644;Baixo;0;10,0;0,0
2023;RA-936;;ALFA;ALFA K - G0/G1;Feminino;6,5;10,0;7,52;8,125;9,0;8,915;0,16144911301331644;Baixo;0;10,0;0,0
2023;RA-864;;ALFA;ALFA A - G0/G1;Feminino;6,3;7,6;8,14;7,5;0,0;8,5;0,1608802500384258;Baixo;0;10,0;0,0
2024;RA-1393;;ALFA;ALFA Y - G0/G1;Feminino;5,0;7,5;3,755;7,5;9,502;8,42;0,1608802500384258;Baixo;0;10,0;0,0
2023;RA-246;;FASE 4;4F;Masculino;6,8;9,9;4,39;8,125;8,8;8,9175;0,16076210122353765;Baixo;0;10,0;0,0
2023;RA-1127;;FASE 2;2N;Feminino;6,9;9,9;5,02;8,125;8,5;9,01;0,16076210122353765;Baixo;0;10,0;0,0
2024;RA-1107;;3G;3G;Feminino;2,5;6,2;2,51;7,5;8,751;6,785;0,1604970151764548;Baixo;0;10,0;0,0
2023;RA-391;;FASE 3;3I;Feminino;3,5;7,5;2,52;7,5;7,9;7,585;0,1604970151764548;Baixo;0;10,0;0,0
2023;RA-504;;FASE 1;1B;Feminino;7,9;8,3;7,52;7,5;8,0;8,836666667;0,1604755520166091;Baixo;0;10,0;0,0
2024;RA-316;;5M;5M;Feminino;8,0;10,0;7,51;7,65625;9,168;8,3775;0,15736501271693046;Baixo;0;10,0;0,0
2023;RA-1115;;FASE 2;2K;Feminino;4,0;8,3;7,52;7,5;0,0;7,56;0,15414841038325672;Baixo;0;10,0;0,0
2024;RA-1090;;3D;3D;Masculino;6,333333333333333;7,621832358666666;7,51;7,8125;9,585;7,4175;0,1540694628226543;Baixo;0;10,0;0,0
2024;RA-503;;3D;3D;Masculino;7,666666666666667;9,824561403666666;7,51;7,8125;9,585;7,7925;0,1540694628226543;Baixo;0;10,0;1,0
2024;RA-494;;3A;3A;Feminino;6,333333333333333;7,329323308333333;8,755;7,8125;7,5;8,915;0,1540694628226543;Baixo;0;10,0;0,0
2023;RA-869;;ALFA;ALFA A - G0/G1;Feminino;9,6;10,0;8,76;8,125;9,0;8,75;0,15406925156115217;Baixo;0;10,0;0,0
2023;RA-900;;ALFA;ALFA E - G2/G3;Feminino;7,8;9,8;9,38;8,125;9,0;8,67;0,15406925156115217;Baixo;0;10,0;0,0
2023;RA-907;;ALFA;ALFA F - G0/G1;Feminino;9,3;9,6;7,52;8,125;9,5;8,336666667;0,15406925156115217;Baixo;0;10,0;0,0
2023;RA-908;;ALFA;ALFA F - G0/G1;Feminino;7,9;9,0;7,52;8,125;9,0;8,223333333;0,15406925156115217;Baixo;0;10,0;0,0
2023;RA-165;;FASE 5;5M;Feminino;7,3;9,2;2,52;8,125;6,7;7,795;0,15340789810988237;Baixo;0;10,0;0,0
2023;RA-419;;FASE 3;3L;Feminino;7,6;9,5;2,52;8,125;6,7;7,875;0,15340789810988237;Baixo;0;10,0;0,0
2023;RA-191;;FASE 4;4A;Masculino;7,8;9,7;2,52;8,125;0,0;8,4625;0,15340789810988237;Baixo;0;10,0;0,0
2023;RA-324;;FASE 2;2D;Feminino;8,4;9,0;2,52;8,125;5,8;7,5875;0,15340789810988237;Baixo;0;10,0;0,0
2024;RA-606;;2M;2M;Masculino;3,25;7,6136363634999995;6,885;8,125;8,502;5,606666667;0,15340789810988237;Baixo;0;10,0;0,0
2024;RA-594;;2M;2M;Masculino;7,0;5,75;6,26;8,125;6,918;6,053333333;0,15340789810988237;Baixo;0;10,0;0,0
2023;RA-244;;FASE 4;4F;Feminino;7,3;8,8;2,52;8,125;0,0;8,8325;0,15340789810988237;Baixo;0;10,0;1,0
2024;RA-1140;;2P;2P;Feminino;7,0;6,112440191499999;7,51;8,125;6,834;7,39;0,15340789810988237;Baixo;0;10,0;0,0
2024;RA-664;;2N;2N;Feminino;5,75;6,7734553775;7,51;8,125;9,002;7,666666667;0,15340789810988237;Baixo;0;10,0;0,0
2024;RA-953;;1N;1N;Feminino;8,5;6,85770751;6,26;8,125;9,002;7,755;0,15340789810988237;Baixo;0;10,0;0,0
2024;RA-788;;2N;2N;Masculino;5,75;9,519450801;6,26;8,4375;8,418;7,783333333;0,1530316424811927;Baixo;0;10,0;0,0
2024;RA-1522;;3B;3B;Masculino;7,0;10,0;9,38;6,875;8,751;7,1275;0,15020707735374905;Baixo;0;10,0;0,0
2024;RA-320;;5M;5M;Feminino;6,666666666666667;10,0;7,51;7,65625;9,168;8,3775;0,14824870829683662;Baixo;0;10,0;0,0
2024;RA-184;;5D;5D;Masculino;8,166666666666666;8,696741854666667;6,26;7,96875;8,751;9,004;0,14752035734838012;Baixo;0;10,0;1,0
2024;RA-1488;;2L;2L;Feminino;3,5;7,111801242;7,51;7,5;8,002;6,716666667;0,1473180275413232;Baixo;0;10,0;0,0
2024;RA-923;;1D;1D;Feminino;5,5;7,9545454545;7,51;8,125;8,002;8,17;0,1447271793181922;Baixo;0;10,0;0,0
2024;RA-527;;2D;2D;Feminino;6,0;10,0;7,51;8,125;9,002;7,383333333;0,1447271793181922;Baixo;0;10,0;0,0
2024;RA-896;;1C;1C;Masculino;6,5;9,7727272725;7,51;8,125;8,502;8,085;0,1447271793181922;Baixo;0;10,0;0,0
2024;RA-1117;;3K;3K;Feminino;5,666666666666667;8,314814814666667;7,51;8,125;8,751;6,833333333;0,14448152679733517;Baixo;0;10,0;1,0
2024;RA-165;;5L;5L;Feminino;8,5;9,431042884999998;7,51;7,96875;7,5;7,893333333;0,1438135527969312;Baixo;0;10,0;0,0
2024;RA-112;;6A;6A;Feminino;8,0;7,978174603333333;7,51;7,96875;7,083;8,004;0,1438135527969312;Baixo;0;10,0;0,0
2023;RA-103;;FASE 5;5A;Feminino;7,1;9,2;5,0;8,125;8,3;8,09;0,14302599397656002;Baixo;0;10,0;1,0
2023;RA-56;;FASE 6;6A;Feminino;7,8;9,5;5,0;8,125;9,6;7,8;0,14302599397656002;Baixo;0;10,0;0,0
2023;RA-1003;;ALFA;ALFA V - G0/G1;Masculino;4,0;8,5;7,52;7,5;9,0;8,75;0,14266516490556105;Baixo;0;10,0;0,0
2023;RA-1181;;FASE 4;4C;Feminino;4,8;8,3;2,52;7,5;8,8;7,3375;0,14098985363671432;Baixo;0;10,0;0,0
2023;RA-399;;FASE 3;3N;Feminino;4,7;8,2;2,52;7,5;7,9;8,165;0,14098985363671432;Baixo;0;10,0;0,0
2024;RA-420;;4M;4M;Feminino;4,0;9,557894737;6,26;7,8125;8,334;7,96;0,14036573497125912;Baixo;0;10,0;1,0
2023;RA-1009;;ALFA;ALFA Y - G0/G1;Masculino;8,8;9,0;3,77;7,5;0,0;7,84;0,13996244336977579;Baixo;0;10,0;0,0
2024;RA-1649;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1257;;8D;8D;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1259;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1650;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1256;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1661;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1263;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1262;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1264;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1251;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1240;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1241;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1239;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1249;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1634;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1244;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1269;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-31;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-7;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-17;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1250;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1242;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-6;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-29;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1272;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-25;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1274;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1245;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-2;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-23;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1248;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1246;;8B;8B;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1234;;8A;8A;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1633;;8B;8B;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1236;;8A;8A;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1261;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1237;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1648;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1235;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1643;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1644;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1258;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1640;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1642;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1266;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1641;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1638;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1637;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-39;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1224;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-38;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1639;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1260;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1268;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-173;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1645;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1646;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-62;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-96;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-19;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1216;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-59;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-26;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-27;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-155;;8F;8F;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1221;;8F;8F;Feminino;8,0;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-21;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-49;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1225;;8F;8F;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-36;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1651;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1660;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1252;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1659;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1658;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1657;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1647;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-88;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1636;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-35;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-12;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1635;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1253;;8D;8D;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-13;;8D;8D;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1255;;8D;8D;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1265;;8D;8D;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1270;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1271;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-14;;8E;8E;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1273;;8E;8E;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;0,0
2024;RA-1267;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1238;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1231;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1232;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1233;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1254;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1656;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1655;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1654;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1653;;9;9;Masculino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2024;RA-1652;;9;9;Feminino;;0,0;;;;;0,1399400817175873;Baixo;0;10,0;1,0
2023;RA-661;;FASE 2;2M;Masculino;6,5;7,7;6,89;7,5;0,0;7,836666667;0,1376582835447799;Baixo;0;10,0;0,0
2023;RA-486;;FASE 2;2A;Feminino;6,2;6,4;2,52;7,5;8,4;8,7525;0,1376582835447799;Baixo;0;10,0;0,0
2023;RA-442;;FASE 3;3K;Feminino;5,8;7,6;7,52;7,5;0,0;8,1275;0,1376582835447799;Baixo;0;10,0;0,0
2023;RA-1194;;FASE 4;4N;Masculino;6,1;9,0;5,0;7,5;8,8;7,6675;0,13587449646971472;Baixo;0;10,0;1,0
2024;RA-280;;5N;5N;Feminino;9,333333333333334;9,855072463666666;6,26;8,333333333;7,917;8,67;0,1355248494895836;Baixo;0;10,0;1,0
2024;RA-279;;5N;5N;Masculino;9,333333333333334;10,0;7,51;8,333333333;9,168;8,726666667;0,1355248494895836;Baixo;0;10,0;1,0
2024;RA-195;;5C;5C;Feminino;7,833333333333333;9,682539682666667;6,26;7,96875;7,5;8,965;0,1353561914142244;Baixo;0;10,0;1,0
2024;RA-197;;5C;5C;Feminino;8,333333333333334;9,848484848333333;6,26;7,96875;7,5;8,795;0,1353561914142244;Baixo;0;10,0;0,0
2024;RA-158;;5M;5M;Feminino;4,0;7,796296296333334;6,26;6,875;8,334;6,745;0,13526076350912639;Baixo;0;10,0;0,0
2024;RA-193;;5C;5C;Masculino;7,0;9,848484848333333;6,26;8,4375;8,751;8,7525;0,1329046792740801;Baixo;0;10,0;1,0
2024;RA-657;;3R;3R;Feminino;7,5;9,6;6,885;8,125;8,751;7,056666667;0,1327879211935776;Baixo;0;10,0;0,0
2023;RA-176;;FASE 4;4A;Feminino;8,0;9,5;2,52;8,125;9,6;9,0025;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-900;;1B;1B;Feminino;8,5;9,318181818;8,13;8,125;9,002;8,563333333;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-893;;1B;1B;Masculino;9,25;10,0;7,51;8,125;9,002;7,886666667;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1000;;1N;1N;Feminino;7,75;9,5454545455;6,26;8,125;9,002;7,835;0,1327879211935776;Baixo;0;10,0;0,0
2023;RA-1135;;FASE 2;2P;Masculino;7,2;9,4;7,52;8,125;0,0;7,896666667;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1151;;4C;4C;Feminino;9,0;9,722222222333334;5,635;8,125;7,5;9,393333333;0,1327879211935776;Baixo;0;10,0;1,0
2023;RA-87;;FASE 6;6L;Masculino;9,3;10,0;5,63;8,125;7,5;8,385;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-984;;1R;1R;Feminino;7,0;9,761904762;7,51;8,125;9,502;8,045;0,1327879211935776;Baixo;0;10,0;0,0
2023;RA-604;;FASE 2;2K;Feminino;7,5;9,3;7,52;8,125;9,0;8,616666667;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-899;;1B;1B;Masculino;8,25;9,1007905135;5,635;8,125;10,002;7,893333333;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-892;;1C;1C;Masculino;8,75;10,0;7,51;8,125;8,002;7,92;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-727;;1G;1G;Masculino;8,5;8,4848484845;6,26;8,125;10,002;8,056666667;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1405;;1D;1D;Feminino;8,75;8,6363636365;7,51;8,125;8,002;8,17;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1142;;3P;3P;Feminino;8,5;9,133333333333333;7,51;8,125;8,334;7,335;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1526;;3D;3D;Feminino;3,75;10,0;8,75;8,125;9,168;8,1275;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-1069;;2K;2K;Masculino;6,25;7,0760869565;7,51;8,125;9,002;7,75;0,1327879211935776;Baixo;0;10,0;0,0
2024;RA-954;;1N;1N;Feminino;7,75;8,8833992095;6,26;8,125;9,502;7,835;0,1327879211935776;Baixo;0;10,0;0,0
